Attrition_Flag,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerJobLevel,TenureRatio,YearsSincePromotionRatio,IsFrequentTraveler,HasLongCommute,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research_and_Development,Department_Sales,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
0,50,1126,1,2,4,66,3,4,4,16581,6615,8.5,22,4,3,1,28.5,1,2,5,4.0,1.0,3.0,4145.25,0.6666666666666666,0.16666666666666666,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,33,827,1,4,3,84,4,2,2,5488,20161,1.0,13,3,1,1,6.0,2,3,6,5.0,1.0,2.0,2744.0,0.7142857142857143,0.14285714285714285,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0,41,840,9,3,1,64,3,5,3,16581,3735,2.0,17,3,2,1,21.0,2,4,18,14.5,0.0,11.0,3316.2,0.7631578947368421,0.0,1,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,27,1134,16,4,3,37,3,1,2,2811,12086,8.5,14,3,2,1,4.0,2,3,2,2.0,2.0,2.0,2811.0,0.6666666666666666,0.6666666666666666,0,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,45,248,23,2,4,42,3,2,1,3633,14039,1.0,15,3,3,1,9.0,2,3,9,8.0,0.0,8.0,1816.5,0.8,0.0,0,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
0,47,955,4,2,4,83,3,2,4,4163,8571,1.0,17,3,3,0,9.0,0,3,9,0.0,0.0,7.0,2081.5,0.0,0.0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1,30,138,22,3,1,48,3,1,3,2132,11539,4.0,11,3,2,0,7.0,2,3,5,2.0,0.0,1.0,2132.0,0.3333333333333333,0.0,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
0,50,939,24,3,4,95,3,4,3,13973,4161,3.0,18,3,4,1,22.0,2,3,12,11.0,1.0,5.0,3493.25,0.8461538461538461,0.07692307692307693,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
0,38,1391,10,1,3,66,3,1,3,2684,12127,0.0,17,3,2,1,3.0,0,2,2,1.0,0.0,2.0,2684.0,0.3333333333333333,0.0,1,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,46,566,7,2,4,75,3,3,3,10845,24208,6.0,13,3,2,1,13.0,3,3,8,7.0,0.0,7.0,3615.0,0.7777777777777778,0.0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,24,1206,17,1,4,41,2,2,3,4377,24117,1.0,15,3,2,2,5.0,6,3,4,2.0,3.0,2.0,2188.5,0.4,0.6,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,35,622,14,4,3,39,2,1,2,3743,10074,1.0,24,4,4,1,5.0,2,1,4,2.0,0.0,2.0,3743.0,0.4,0.0,0,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
0,31,853,1,1,3,96,3,2,1,4148,11275,1.0,12,3,3,1,4.0,1,3,4,3.0,0.0,3.0,2074.0,0.6,0.0,1,0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,18,287,5,2,2,73,3,1,4,1051,13493,1.0,15,3,4,0,0.0,2,3,0,0.0,0.0,0.0,1051.0,0.0,0.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,54,1441,17,3,3,56,3,3,3,10739,13943,8.0,11,3,3,1,22.0,2,3,10,7.0,0.0,8.0,3579.6666666666665,0.6363636363636364,0.0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,35,583,25,4,3,57,3,3,3,10388,6975,1.0,11,3,3,1,16.0,3,2,16,10.0,7.5,1.0,3462.6666666666665,0.5882352941176471,0.4411764705882353,0,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,30,153,8,2,2,73,4,3,1,11416,17802,0.0,12,3,3,3,9.0,4,2,8,7.0,1.0,7.0,3805.3333333333335,0.7777777777777778,0.1111111111111111,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1,20,1097,11,3,4,98,2,1,1,2600,18275,1.0,15,3,1,0,1.0,2,3,1,0.0,0.0,0.0,2600.0,0.0,0.0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1,30,109,5,3,2,60,3,1,2,2422,25725,0.0,17,3,1,0,4.0,3,3,3,2.0,1.0,2.0,2422.0,0.5,0.25,1,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,26,1066,2,2,4,32,4,2,4,5472,3334,1.0,12,3,2,0,8.0,2,3,8,7.0,1.0,3.0,2736.0,0.7777777777777778,0.1111111111111111,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,22,217,8,1,2,94,1,1,1,2451,6881,1.0,15,3,1,1,4.0,3,2,4,3.0,1.0,1.0,2451.0,0.6,0.2,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,48,277,6,3,1,97,2,2,3,4240,13119,2.0,13,3,4,0,19.0,0,3,2,2.0,2.0,2.0,2120.0,0.6666666666666666,0.6666666666666666,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,48,1355,4,4,3,78,2,3,3,10999,22245,7.0,14,3,2,0,27.0,3,3,15,11.0,4.0,8.0,3666.3333333333335,0.6875,0.25,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,41,549,7,2,4,42,3,2,3,5003,23371,6.0,14,3,2,0,8.0,6,3,2,2.0,2.0,1.0,2501.5,0.6666666666666666,0.6666666666666666,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,39,466,1,1,4,65,2,4,4,12742,7060,1.0,16,3,3,1,21.0,3,3,18,6.0,7.5,8.0,3185.5,0.3157894736842105,0.39473684210526316,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,27,1055,2,4,1,47,3,2,4,4227,4658,0.0,18,3,2,1,4.0,2,3,3,2.0,2.0,2.0,2113.5,0.5,0.5,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,35,802,10,3,2,45,3,1,4,3917,9541,1.0,20,4,1,1,3.0,4,2,3,2.0,1.0,2.0,3917.0,0.5,0.25,0,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,42,265,5,2,4,90,3,5,3,16581,7770,6.0,13,3,2,0,21.0,3,4,1,0.0,0.0,0.0,3316.2,0.0,0.0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,50,804,9,3,1,64,3,1,4,2380,20165,4.0,18,3,2,0,8.0,5,3,1,0.0,0.0,0.0,2380.0,0.0,0.0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,59,715,2,3,3,69,2,4,4,13726,21829,3.0,13,3,1,0,28.5,4,3,5,3.0,4.0,3.0,3431.5,0.5,0.6666666666666666,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1,37,1141,11,2,1,61,1,2,2,4777,14382,5.0,15,3,1,0,15.0,2,1,1,0.0,0.0,0.0,2388.5,0.0,0.0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,55,135,18,4,3,62,3,2,2,6385,12992,3.0,14,3,4,2,17.0,3,3,8,7.0,6.0,7.0,3192.5,0.7777777777777778,0.6666666666666666,1,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
0,41,247,7,1,2,55,1,5,3,16581,20284,1.0,22,4,2,2,21.0,3,3,18,14.5,5.0,10.0,3316.2,0.7631578947368421,0.2631578947368421,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,38,1035,3,4,2,42,3,2,4,6861,4981,8.0,12,3,3,0,19.0,1,3,1,0.0,0.0,0.0,3430.5,0.0,0.0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1,26,265,29,2,2,79,1,2,1,4969,21813,8.0,18,3,4,0,7.0,6,3,2,2.0,2.0,2.0,2484.5,0.6666666666666666,0.6666666666666666,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,52,266,2,1,1,57,1,5,4,16581,25846,1.0,15,3,4,1,28.5,3,3,18,14.0,6.0,9.0,3316.2,0.7368421052631579,0.3157894736842105,0,0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,44,1448,28,3,4,53,4,4,4,13320,11737,3.0,18,3,3,1,23.0,2,3,12,11.0,7.5,11.0,3330.0,0.8461538461538461,0.5769230769230769,0,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,50,145,1,3,4,95,3,2,3,6347,24920,0.0,12,3,1,1,19.0,3,3,18,7.0,0.0,13.0,3173.5,0.3684210526315789,0.0,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,36,885,16,4,3,43,4,1,1,2743,8269,1.0,16,3,3,0,18.0,1,3,17,13.0,7.5,14.0,2743.0,0.7222222222222222,0.4166666666666667,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,39,945,22,3,4,82,3,3,1,10880,5083,1.0,13,3,3,0,21.0,2,3,18,6.0,2.0,8.0,3626.6666666666665,0.3157894736842105,0.10526315789473684,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
0,33,1038,8,1,2,88,2,1,4,2342,21437,0.0,19,3,4,0,3.0,2,2,2,2.0,2.0,2.0,2342.0,0.6666666666666666,0.6666666666666666,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,45,1234,11,2,4,90,3,4,4,16581,5404,3.0,13,3,2,1,26.0,4,4,9,3.0,1.0,1.0,4145.25,0.3,0.1,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,32,1109,29,4,4,69,3,1,3,4025,11135,8.5,12,3,2,0,10.0,2,3,8,7.0,7.0,7.0,4025.0,0.7777777777777778,0.7777777777777778,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,34,216,1,4,2,75,4,2,4,9725,12278,0.0,11,3,4,1,16.0,2,2,15,1.0,0.0,9.0,4862.5,0.0625,0.0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,59,1089,1,2,2,66,3,3,4,11904,11038,3.0,14,3,3,1,14.0,1,1,6,4.0,0.0,4.0,3968.0,0.5714285714285714,0.0,0,0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
0,45,788,24,4,2,36,3,1,2,2177,8318,1.0,16,3,1,0,6.0,3,3,6,3.0,0.0,4.0,2177.0,0.42857142857142855,0.0,0,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False
0,53,124,2,3,3,38,2,3,2,7525,23537,2.0,12,3,1,1,28.5,2,3,15,7.0,6.0,12.0,2508.3333333333335,0.4375,0.375,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,36,660,15,3,1,81,3,2,3,4834,7858,7.0,14,3,2,1,9.0,3,2,1,0.0,0.0,0.0,2417.0,0.0,0.0,0,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
1,26,342,2,3,1,57,3,1,1,2042,15346,6.0,14,3,2,1,6.0,2,3,3,2.0,1.0,2.0,2042.0,0.5,0.25,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
0,34,1333,10,4,3,87,3,1,3,2220,18410,1.0,19,3,4,1,1.0,2,3,1,1.0,0.0,0.0,2220.0,0.5,0.0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
0,28,1144,10,1,4,74,3,1,2,1052,23384,1.0,22,4,2,0,1.0,5,3,1,0.0,0.0,0.0,1052.0,0.0,0.0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0,38,1186,3,4,3,44,3,1,3,2821,2997,3.0,16,3,1,1,8.0,2,3,2,2.0,2.0,2.0,2821.0,0.6666666666666666,0.6666666666666666,1,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,50,1464,2,4,2,62,3,5,3,16581,12853,2.0,11,3,4,1,28.5,2,2,8,1.0,7.0,7.0,3316.2,0.1111111111111111,0.7777777777777778,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
0,37,124,3,3,4,35,3,2,2,4107,13848,3.0,15,3,1,0,8.0,3,2,4,3.0,0.0,1.0,2053.5,0.6,0.0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,40,300,26,3,3,74,3,2,1,8396,22217,1.0,14,3,2,1,8.0,3,2,7,7.0,7.0,5.0,4198.0,0.875,0.875,0,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,26,921,1,1,1,66,2,1,3,2007,25265,1.0,13,3,3,2,5.0,5,3,5,3.0,1.0,3.0,2007.0,0.5,0.16666666666666666,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,46,430,1,4,4,40,3,5,4,16581,21445,8.5,17,3,4,2,23.0,0,3,2,2.0,2.0,2.0,3316.2,0.6666666666666666,0.6666666666666666,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,54,1082,2,4,3,41,2,3,3,10686,8392,6.0,11,3,2,1,13.0,4,3,9,4.0,7.0,0.0,3562.0,0.4,0.7,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,56,1240,9,3,1,63,3,1,3,2942,12154,2.0,19,3,2,1,18.0,4,3,5,4.0,0.0,3.0,2942.0,0.6666666666666666,0.0,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,36,796,12,5,4,51,2,3,4,8858,15669,0.0,11,3,2,0,15.0,2,2,14,8.0,7.0,8.0,2952.6666666666665,0.5333333333333333,0.4666666666666667,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,55,444,2,1,3,40,2,4,1,16581,17323,7.0,15,3,2,0,28.5,3,4,9,7.0,6.0,2.0,4145.25,0.7,0.6,0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,43,415,25,3,3,79,2,3,4,10798,5268,5.0,13,3,3,1,18.0,5,3,1,0.0,0.0,0.0,3599.3333333333335,0.0,0.0,0,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,20,769,9,3,4,54,3,1,4,2323,17205,1.0,14,3,2,0,2.0,3,3,2,2.0,0.0,2.0,2323.0,0.6666666666666666,0.0,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
1,21,1334,10,3,3,36,2,1,1,1416,17258,1.0,13,3,1,0,1.0,6,2,1,0.0,1.0,0.0,1416.0,0.0,0.5,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,46,1003,8,4,4,74,2,2,1,4615,21029,8.0,23,4,1,3,19.0,2,3,16,13.0,1.0,7.0,2307.5,0.7647058823529411,0.058823529411764705,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,51,1323,4,4,1,34,3,1,3,2461,10332,8.5,12,3,3,3,18.0,2,4,10,0.0,2.0,7.0,2461.0,0.0,0.18181818181818182,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
1,28,1366,24,2,2,72,2,3,1,8722,12355,1.0,12,3,1,0,10.0,2,2,10,7.0,1.0,9.0,2907.3333333333335,0.6363636363636364,0.09090909090909091,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
0,26,192,1,2,1,59,2,1,1,3955,11141,1.0,16,3,1,2,6.0,2,3,5,3.0,1.0,3.0,3955.0,0.5,0.16666666666666666,0,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,30,1176,20,3,3,85,3,2,1,9957,9096,0.0,15,3,3,1,7.0,1,2,6,2.0,0.0,2.0,4978.5,0.2857142857142857,0.0,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,41,509,7,2,2,43,4,1,3,3376,18863,1.0,13,3,3,0,10.0,3,3,10,6.0,0.0,8.0,3376.0,0.5454545454545454,0.0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,38,330,17,1,3,65,2,3,3,8823,24608,0.0,18,3,1,1,20.0,4,2,18,9.0,1.0,9.0,2941.0,0.47368421052631576,0.05263157894736842,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,40,1492,20,4,1,61,3,3,4,10322,26542,4.0,20,4,4,1,14.0,6,3,11,10.0,7.5,1.0,3440.6666666666665,0.8333333333333334,0.625,0,1,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
0,27,1277,8,5,1,87,1,1,3,4621,5869,1.0,19,3,4,3,3.0,4,3,3,2.0,1.0,2.0,4621.0,0.5,0.25,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,55,1091,2,1,4,65,3,3,2,10976,15813,3.0,18,3,2,1,23.0,4,3,3,2.0,1.0,2.0,3658.6666666666665,0.5,0.25,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,28,857,10,3,3,59,3,2,3,3660,7909,3.0,13,3,4,0,10.0,4,4,8,7.0,1.0,7.0,1830.0,0.7777777777777778,0.1111111111111111,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,44,1376,1,2,2,91,2,3,1,10482,2326,8.5,14,3,4,1,24.0,1,3,18,6.0,3.0,6.0,3494.0,0.3157894736842105,0.15789473684210525,0,0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
0,33,654,5,3,4,34,2,3,4,7119,21214,4.0,15,3,3,1,9.0,2,3,3,2.0,1.0,2.0,2373.0,0.5,0.25,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,35,1204,4,3,4,86,3,3,1,9582,10333,0.0,22,4,1,0,9.0,2,3,8,7.0,4.0,7.0,3194.0,0.7777777777777778,0.4444444444444444,0,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True
1,33,827,29,4,1,54,2,2,3,4508,3129,1.0,22,4,2,0,14.0,4,3,13,7.0,3.0,8.0,2254.0,0.5,0.21428571428571427,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,28,895,15,2,1,50,3,1,3,2207,22482,1.0,16,3,4,1,4.0,5,2,4,2.0,2.0,2.0,2207.0,0.4,0.4,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,34,618,3,1,1,45,3,2,4,7756,22266,0.0,17,3,3,0,7.0,1,2,6,2.0,0.0,4.0,3878.0,0.2857142857142857,0.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,37,309,10,4,4,88,2,2,4,6694,24223,2.0,14,3,3,3,8.0,5,3,1,0.0,0.0,0.0,3347.0,0.0,0.0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,25,1219,4,1,4,32,3,1,4,3691,4605,1.0,15,3,2,1,7.0,3,4,7,7.0,5.0,6.0,3691.0,0.875,0.625,0,0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True
1,26,1330,21,3,1,37,3,1,3,2377,19373,1.0,20,4,3,1,1.0,0,2,1,1.0,0.0,0.0,2377.0,0.5,0.0,0,1,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,33,1017,25,3,1,55,2,1,2,2313,2993,4.0,20,4,2,0,5.0,0,3,2,2.0,2.0,2.0,2313.0,0.6666666666666666,0.6666666666666666,0,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
0,42,469,2,2,4,35,3,4,1,16581,14399,0.0,17,3,4,1,23.0,3,3,18,6.0,7.5,7.0,4145.25,0.3157894736842105,0.39473684210526316,0,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1,28,1009,1,3,1,45,2,1,2,2596,7160,1.0,15,3,1,2,1.0,2,3,1,0.0,0.0,0.0,2596.0,0.0,0.0,1,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,50,959,1,4,4,81,3,2,3,4728,17251,3.0,14,3,4,0,5.0,4,3,0,0.0,0.0,0.0,2364.0,0.0,0.0,1,0,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
0,33,970,7,3,4,30,3,2,2,4302,13401,0.0,17,3,3,1,4.0,3,3,3,2.0,0.0,2.0,2151.0,0.5,0.0,1,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,34,697,3,4,3,40,2,1,4,2979,22478,3.0,17,3,4,3,6.0,2,3,0,0.0,0.0,0.0,2979.0,0.0,0.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,48,1262,1,4,1,35,4,4,4,16581,16154,2.0,22,4,3,0,27.0,3,2,5,4.0,2.0,1.0,4145.25,0.6666666666666666,0.3333333333333333,0,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0,45,1050,9,4,2,65,2,2,3,5593,17970,1.0,13,3,4,1,15.0,2,3,15,10.0,4.0,12.0,2796.5,0.625,0.25,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,52,994,7,4,2,87,3,3,2,10445,15322,7.0,19,3,4,0,18.0,4,3,8,6.0,4.0,0.0,3481.6666666666665,0.6666666666666666,0.4444444444444444,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,38,770,10,4,3,73,2,3,3,8740,5569,0.0,14,3,2,2,9.0,2,3,8,7.0,2.0,7.0,2913.3333333333335,0.7777777777777778,0.2222222222222222,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,29,1107,28,4,3,93,3,1,4,2514,26968,4.0,22,4,1,1,11.0,1,3,7,5.0,1.0,7.0,2514.0,0.625,0.125,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,28,950,3,3,4,93,3,3,2,7655,8039,0.0,17,3,2,3,10.0,3,2,9,7.0,1.0,7.0,2551.6666666666665,0.7,0.1,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,46,406,3,1,1,52,3,4,3,16581,15596,3.0,12,3,4,1,23.0,3,3,12,9.0,4.0,9.0,4145.25,0.6923076923076923,0.3076923076923077,0,0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,38,130,2,2,4,32,3,3,2,7351,20619,7.0,16,3,3,0,10.0,2,3,1,0.0,0.0,0.0,2450.3333333333335,0.0,0.0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0,43,1082,27,3,3,83,3,3,1,10820,11535,8.0,11,3,3,1,18.0,1,3,8,7.0,0.0,1.0,3606.6666666666665,0.7777777777777778,0.0,1,1,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,39,203,2,3,1,84,3,4,4,12169,13547,7.0,11,3,4,3,21.0,4,3,18,7.0,7.5,5.0,3042.25,0.3684210526315789,0.39473684210526316,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,40,1308,14,3,3,44,2,5,3,16581,17544,1.0,14,3,1,0,21.0,2,4,18,7.0,4.0,9.0,3316.2,0.3684210526315789,0.21052631578947367,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,21,984,1,1,4,70,2,1,2,2070,25326,1.0,11,3,3,0,2.0,6,4,2,2.0,2.0,2.0,2070.0,0.6666666666666666,0.6666666666666666,0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
0,39,439,9,3,3,70,3,2,2,6782,8770,8.5,15,3,3,0,9.0,2,2,5,4.0,0.0,3.0,3391.0,0.6666666666666666,0.0,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,36,217,18,4,1,78,3,2,4,7779,23238,2.0,20,4,1,0,18.0,0,3,11,9.0,0.0,9.0,3889.5,0.75,0.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,31,793,20,3,3,67,4,1,4,2791,21981,0.0,12,3,1,1,3.0,4,3,2,2.0,2.0,2.0,2791.0,0.6666666666666666,0.6666666666666666,1,1,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
0,28,1451,2,1,1,67,2,1,2,3201,19911,0.0,17,3,1,0,6.0,2,1,5,3.0,0.0,4.0,3201.0,0.5,0.0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,35,1182,11,2,4,54,3,2,4,4968,18500,1.0,11,3,4,1,5.0,3,3,5,2.0,0.0,2.0,2484.0,0.3333333333333333,0.0,1,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,49,174,8,4,4,56,2,4,2,13120,11879,6.0,17,3,2,1,22.0,3,3,9,8.0,2.0,3.0,3280.0,0.8,0.2,0,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
